year,reporter_id,reporter_name,partner_id,partner_name,wits_import_trade_value_usd_thousands,wits_import_trade_value_usd,wits_bilateral_weighted_tariff_pct,wits_bilateral_simple_tariff_pct,wits_tariff_agreement_count,wits_rta_in_force
2023,NGA,Nigeria,LAO,Lao People's Democratic Republic,101.992514,101992.514,8.0861571421784,15.8333332879203,,
2023,NGA,Nigeria,LBN,Lebanon,25579.120617,25579120.617,9.29467057229895,13.8627958551666,,
2023,NGA,Nigeria,LBR,Liberia,1132.254602,1132254.602,0.0,0.0,1.0,yes
2023,NGA,Nigeria,LBY,Libya,10.860961,10860.961,15.0,15.0,,
2023,NGA,Nigeria,LCA,Saint Lucia,2.483932,2483.932,5.0,5.0,,
2023,NGA,Nigeria,LKA,Sri Lanka,4387.168555,4387168.555000001,15.2032007544559,17.1606182744426,,
2023,NGA,Nigeria,LSO,Lesotho,6.877935,6877.9349999999995,20.0,20.0,,
2023,NGA,Nigeria,MAC,Macao,0.95331,953.31,10.8206092456808,15.0,,
2023,NGA,Nigeria,MAR,Morocco,77938.799916,77938799.91600001,1.62582361780435,14.9617647058824,,
2023,NGA,Nigeria,MDA,"Moldova, Republic of",57.522796,57522.796,19.9443418049429,18.6363636363636,,
2023,NGA,Nigeria,MDG,Madagascar,20640.694529,20640694.529,5.15940298492125,13.28125,,
2023,NGA,Nigeria,MDV,Maldives,0.017744,17.744,20.0,20.0,,
2023,NGA,Nigeria,MEX,Mexico,196440.511561,196440511.561,6.68788271853744,12.1180909847727,,
2023,NGA,Nigeria,MKD,North Macedonia,2047.132317,2047132.317,10.0262381491279,14.0,,
2023,NGA,Nigeria,MLI,Mali,488.751859,488751.859,0.0,0.0,1.0,yes
2023,NGA,Nigeria,MMR,Myanmar,138.988079,138988.079,10.8891076368434,16.5277777512868,,
2023,NGA,Nigeria,MNG,Mongolia,4672.504356,4672504.356000001,11.7999903686405,12.2466216216216,,
2023,NGA,Nigeria,MOZ,Mozambique,8919.541051,8919541.051,5.28947847130685,8.5,,
2023,NGA,Nigeria,MRT,Mauritania,15231.466242,15231466.242,9.99916974539424,10.0,,
2023,NGA,Nigeria,MUS,Mauritius,2594.104661,2594104.661,7.80985307121491,11.0245901639344,,
2023,NGA,Nigeria,MWI,Malawi,100.98087,100980.87,5.6780454328491,10.0,,
2023,NGA,Nigeria,MYS,Malaysia,582301.991027,582301991.0270001,15.5500684926353,11.9698729825286,,
2023,NGA,Nigeria,NAM,Namibia,33424.193954,33424193.954000004,11.1390653252092,12.6960784126731,,
2023,NGA,Nigeria,NER,Niger,7193.232571,7193232.5709999995,0.0,0.0,1.0,yes
2023,NGA,Nigeria,NIC,Nicaragua,9.163826,9163.826000000001,20.0,20.0,,
2023,NGA,Nigeria,NOR,Norway,875847.036792,875847036.792,12.0623659702084,12.3631410231957,,
2023,NGA,Nigeria,NPL,Nepal,0.236082,236.082,20.0,20.0,,
2023,NGA,Nigeria,NZL,New Zealand,160964.915172,160964915.17200002,7.24380355735469,11.6158730098179,,
2023,NGA,Nigeria,OMN,Oman,489904.60982,489904609.82,6.89684826713387,13.0696969639171,,
2023,NGA,Nigeria,PAK,Pakistan,18026.876512,18026876.512,7.0535527937569,14.7213431772803,,
2023,NGA,Nigeria,PAN,Panama,5856.289088,5856289.088,10.5858771275882,13.134751766286,,
2023,NGA,Nigeria,PER,Peru,10252.51985,10252519.850000001,9.70722750368535,11.3461538461538,,
2023,NGA,Nigeria,PHL,Philippines,6947.908488,6947908.488,7.85831108818528,13.7938500700039,,
2023,NGA,Nigeria,PNG,Papua New Guinea,7.411163,7411.1630000000005,20.0,20.0,,
2023,NGA,Nigeria,PRK,"Korea, Democratic People's Republic of",6801.057151,6801057.151,9.18153763068189,11.437810940529,,
2023,NGA,Nigeria,PRY,Paraguay,57.106909,57106.909,8.32384613744351,15.0,,
2023,NGA,Nigeria,QAT,Qatar,106901.238037,106901238.037,5.17961797643473,12.359208520689,,
2023,NGA,Nigeria,RUS,Russia,1510783.831373,1510783831.3730001,5.26816393017499,11.5900735294118,,
2023,NGA,Nigeria,RWA,Rwanda,501.534051,501534.051,12.7646268591264,11.9186046511628,,
2023,NGA,Nigeria,SAU,Saudi Arabia,1510972.855613,1510972855.613,5.72970588249626,12.9976449261541,,
2023,NGA,Nigeria,SEN,Senegal,3437.881151,3437881.151,0.0,0.0,1.0,yes
2023,NGA,Nigeria,SGP,Singapore,9327290.436242,9327290436.241999,19.8171623069204,11.4539092627271,,
2023,NGA,Nigeria,SLB,Solomon Islands,0.666659,666.659,5.0,5.0,,
2023,NGA,Nigeria,SLE,Sierra Leone,1111.959828,1111959.828,0.0,0.0,1.0,yes
2023,NGA,Nigeria,SLV,El Salvador,2.050576,2050.576,16.4998712556862,18.0,,
2023,NGA,Nigeria,SWZ,Eswatini,87159.26542,87159265.42,9.75982686336653,8.7026515007019,,
2023,NGA,Nigeria,SYC,Seychelles,3108.290416,3108290.4159999997,5.00123986644843,11.25,,
2023,NGA,Nigeria,SYR,Syrian Arab Republic,0.648336,648.336,5.0,5.0,,
2023,NGA,Nigeria,TCD,Chad,1.816316,1816.316,10.0,10.0,,
2023,NGA,Nigeria,TGO,Togo,124590.9004,124590900.4,0.0,0.0,1.0,yes
2023,NGA,Nigeria,THA,Thailand,232316.737318,232316737.318,8.38173153085396,12.0769450790004,,
2023,NGA,Nigeria,TTO,Trinidad and Tobago,7.753739,7753.7390000000005,15.5720994624171,13.9583333333333,,
2023,NGA,Nigeria,TUN,Tunisia,134549.41221,134549412.21,9.70892521873233,13.6419752968682,,
2023,NGA,Nigeria,TUR,Turkey,851680.905763,851680905.763,8.24401000510851,12.3468057788558,,
2023,NGA,Nigeria,TZA,"Tanzania, United Republic of",55110.437147,55110437.147,5.63366466094709,12.2959183673469,,
2023,NGA,Nigeria,UGA,Uganda,18750.115224,18750115.224,5.26259792856483,11.9230769230769,,
2023,NGA,Nigeria,UKR,Ukraine,2470.901533,2470901.5330000003,9.26052371794448,12.0425925890605,,
2023,NGA,Nigeria,UMI,United States Minor Outlying Islands,0.429779,429.779,20.0,20.0,,
2023,NGA,Nigeria,URY,Uruguay,22126.805421,22126805.421,7.23111409816433,8.25396823883057,,
2023,NGA,Nigeria,USA,United States,4039949.908527,4039949908.527,12.0480189674529,12.7377642764291,,
2023,NGA,Nigeria,UZB,Uzbekistan,6.083874,6083.874,20.0,20.0,,
2023,NGA,Nigeria,VEN,"Venezuela, Bolivarian Republic of",803.774296,803774.2960000001,11.4824330871829,14.4230769230769,,
2023,NGA,Nigeria,VNM,Viet Nam,91370.954669,91370954.669,12.0700752767679,13.7693191291694,,
2023,NGA,Nigeria,WSM,Samoa,0.214,214.0,20.0,20.0,,
2023,NGA,Nigeria,YEM,Yemen,25856.005292,25856005.292000003,7.38829768074709,7.5,,
2023,NGA,Nigeria,ZAF,South Africa,527018.065866,527018065.866,13.3676917588528,13.0007220774468,,
2023,NGA,Nigeria,ZMB,Zambia,915.468283,915468.283,5.63078543476975,13.8095238095238,,
2023,NGA,Nigeria,ZWE,Zimbabwe,6601.541051,6601541.051,7.8527348412188,12.2727272727273,,
2023,NIC,Nicaragua,AFG,Afghanistan,0.39043,390.43,15.0,15.0,,
2023,NIC,Nicaragua,ALB,Albania,18.24358,18243.58,10.3302126221311,3.57142857142857,,
2023,NIC,Nicaragua,ARE,United Arab Emirates,4080.90347,4080903.47,2.50731414619367,6.30704100023616,,
2023,NIC,Nicaragua,ARG,Argentina,157896.63804,157896638.04,4.97908221717811,4.72282334545911,,
2023,NIC,Nicaragua,ARM,Armenia,0.89804,898.04,,,,
2023,NIC,Nicaragua,ATG,Antigua and Barbuda,0.75077,750.7700000000001,7.27473127589009,11.6666666666667,,
2023,NIC,Nicaragua,AUS,Australia,5921.98414,5921984.14,5.54901813181671,4.94483119839489,,
2023,NIC,Nicaragua,BGD,Bangladesh,5478.2293,5478229.3,14.7491634911794,14.4024571859384,,
2023,NIC,Nicaragua,BHR,Bahrain,43.04233,43042.33,15.0,15.0,,
2023,NIC,Nicaragua,BIH,Bosnia and Herzegovina,77.76191,77761.91,6.24282698303064,6.19565217391304,,
2023,NIC,Nicaragua,BLR,Belarus,1356.11903,1356119.03,1.48195697000086,2.62410099280847,,
2023,NIC,Nicaragua,BLZ,Belize,1.59338,1593.38,1.42338927311752,1.25,,
2023,NIC,Nicaragua,BOL,"Bolivia, Plurinational State of",11251.20168,11251201.68,4.60153274439339,3.67647058823529,,
2023,NIC,Nicaragua,BRA,Brazil,197617.00412,197617004.12,6.66274292044206,5.07550818166486,,
2023,NIC,Nicaragua,BRB,Barbados,209.18198,209181.98,14.6677878496109,13.4841270844142,,
2023,NIC,Nicaragua,BRN,Brunei Darussalam,0.04306,43.06,9.46702275894101,6.25,,
2023,NIC,Nicaragua,BTN,Bhutan,0.70979,709.7900000000001,5.0,5.0,,
2023,NIC,Nicaragua,CAF,Central African Republic,0.61101,611.0100000000001,15.0,15.0,,
2023,NIC,Nicaragua,CAN,Canada,110435.00905,110435009.05,3.0022257852597,5.90386635616422,,
2023,NIC,Nicaragua,CHE,Switzerland,22389.23459,22389234.59,2.16395010517169,4.5398699767966,,
2023,NIC,Nicaragua,CHL,Chile,42052.08233,42052082.33,0.0135521373928664,0.10928109129077,1.0,yes
2023,NIC,Nicaragua,CHN,China,1380417.46229,1380417462.29,5.30018097274203,5.60352227549396,,
2023,NIC,Nicaragua,CIV,Côte d'Ivoire,10.67145,10671.45,5.0,5.0,,
2023,NIC,Nicaragua,CMR,Cameroon,918.73357,918733.57,4.02362875597405,7.61488971114159,,
2023,NIC,Nicaragua,COL,Colombia,90366.68297,90366682.97,5.4033374508363,6.93727518121402,,
2023,NIC,Nicaragua,CPV,Cabo Verde,0.0152,15.2,7.45394736842105,6.25,,
2023,NIC,Nicaragua,CRI,Costa Rica,675603.14375,675603143.75,0.0,0.0,3.0,yes
2023,NIC,Nicaragua,CUB,Cuba,738.60487,738604.87,0.0,0.0,1.0,yes
2023,NIC,Nicaragua,CUW,Curaçao,16.74634,16746.34,0.0,0.0,,
2023,NIC,Nicaragua,DMA,Dominica,0.1339,133.89999999999998,5.0,5.0,,
2023,NIC,Nicaragua,DOM,Dominican Republic,50122.15793,50122157.93,0.0,0.0,3.0,yes
2023,NIC,Nicaragua,DZA,Algeria,3458.85668,3458856.6799999997,0.0034222218770857,3.125,,
2023,NIC,Nicaragua,ECU,Ecuador,264584.47988,264584479.88,5.07393195715353,7.12178019682566,1.0,yes
2023,NIC,Nicaragua,EGY,Egypt,1379.42126,1379421.26,6.36155006879807,11.5761626258729,,
2023,NIC,Nicaragua,ETH,Ethiopia,94.01202,94012.02,14.9990309749753,14.4736842105263,,
2023,NIC,Nicaragua,FJI,Fiji,12.04184,12041.84,15.0,15.0,,
2023,NIC,Nicaragua,GAB,Gabon,2411.95453,2411954.53,5.04932745752174,10.0,,
2023,NIC,Nicaragua,GBR,United Kingdom,14553.48103,14553481.030000001,3.07348411793903,3.98764243596358,1.0,yes
2023,NIC,Nicaragua,GEO,Georgia,135.78824,135788.24,0.520851805723382,6.5,,
2023,NIC,Nicaragua,GHA,Ghana,0.46778,467.78,9.88798152977896,13.125,,
2023,NIC,Nicaragua,GIN,Guinea,0.67339,673.3900000000001,0.0,0.0,,
2023,NIC,Nicaragua,GMB,Gambia,1.97209,1972.09,0.0,0.0,,
2023,NIC,Nicaragua,GTM,Guatemala,852226.2758,852226275.8,0.0,0.0,3.0,yes
2023,NIC,Nicaragua,GUY,Guyana,0.07792,77.92,10.5559214169974,10.9782609939575,,
2023,NIC,Nicaragua,HKG,Hong Kong,6506.79024,6506790.24,6.51832202669966,6.21788032250862,,
2023,NIC,Nicaragua,HND,Honduras,1002683.71969,1002683719.69,0.0,0.0,3.0,yes
2023,NIC,Nicaragua,HTI,Haiti,1415.34496,1415344.96,14.7624002561185,14.6969696969697,,
2023,NIC,Nicaragua,IDN,Indonesia,67289.26862,67289268.62,6.93588242407026,6.93099270539991,,
2023,NIC,Nicaragua,IND,India,371121.27832,371121278.32,9.25706656039915,5.3294869860384,,
2023,NIC,Nicaragua,IRN,"Iran, Islamic Republic of",29.99844,29998.44,0.459343052505397,5.5,,
2023,NIC,Nicaragua,ISL,Iceland,17.97084,17970.84,2.81453312065668,5.83333333333333,,
2023,NIC,Nicaragua,ISR,Israel,4541.2541,4541254.100000001,2.94578481395256,3.80556632433182,,
2023,NIC,Nicaragua,JAM,Jamaica,28.34221,28342.210000000003,14.9699756933815,9.42236028398786,,
2023,NIC,Nicaragua,JOR,Jordan,75.83266,75832.66,14.9909062928823,14.0909090909091,,
2023,NIC,Nicaragua,JPN,Japan,213298.83688,213298836.88,2.94291448164578,4.27831830112377,,
2023,NIC,Nicaragua,KAZ,Kazakhstan,0.5469,546.9000000000001,13.7778387273725,11.6666666666667,,
2023,NIC,Nicaragua,KEN,Kenya,133.77975,133779.75,15.0,15.0,,
2023,NIC,Nicaragua,KGZ,Kyrgyzstan,6.49033,6490.33,5.0,5.0,,
2023,NIC,Nicaragua,KHM,Cambodia,2454.34632,2454346.3200000003,14.0462050163705,13.3390352199604,,
2023,NIC,Nicaragua,KNA,Saint Kitts and Nevis,0.02455,24.549999999999997,15.0,15.0,,
2023,NIC,Nicaragua,KOR,South Korea,158031.39126,158031391.26,1.57536067789164,2.61415433329926,1.0,yes
2023,NIC,Nicaragua,KWT,Kuwait,18.10374,18103.739999999998,0.340946124944348,8.0,,
2023,NIC,Nicaragua,LAO,Lao People's Democratic Republic,67.04316,67043.16,14.2260956446414,12.5,,
2023,NIC,Nicaragua,LBN,Lebanon,6.92832,6928.320000000001,10.5359920652582,11.5277777512868,,
2023,NIC,Nicaragua,LKA,Sri Lanka,3425.3985,3425398.5,3.10520047952128,12.1969696969697,,
2023,NIC,Nicaragua,LSO,Lesotho,5.92533,5925.33,10.5746093466524,8.75,,
2023,NIC,Nicaragua,MAC,Macao,1.96037,1960.37,6.34969419038243,10.0,,
2023,NIC,Nicaragua,MAR,Morocco,13738.57449,13738574.49,1.70845742844178,13.3020287315444,,
2023,NIC,Nicaragua,MDA,"Moldova, Republic of",0.51954,519.54,14.2476036493821,12.5,,
2023,NIC,Nicaragua,MDG,Madagascar,39.2696,39269.6,15.0,15.0,,
2023,NIC,Nicaragua,MEX,Mexico,1020777.62824,1020777628.24,0.0069027957884289,0.0775411059503598,1.0,yes
2023,NIC,Nicaragua,MKD,North Macedonia,210.21821,210218.21,0.491066575213576,1.77083332836628,,
2023,NIC,Nicaragua,MLI,Mali,0.75173,751.73,15.0,15.0,,
2023,NIC,Nicaragua,MMR,Myanmar,226.3744,226374.4,14.6108198337419,13.8661202172764,,
2023,NIC,Nicaragua,MNG,Mongolia,0.14347,143.47,10.0,10.0,,
2023,NIC,Nicaragua,MRT,Mauritania,4.74984,4749.84,0.0,0.0,,
2023,NIC,Nicaragua,MUS,Mauritius,0.78839,788.39,15.0,15.0,,
2023,NIC,Nicaragua,MYS,Malaysia,12876.14785,12876147.85,4.73593128037454,4.56263163120319,,
2023,NIC,Nicaragua,NAM,Namibia,269.17043,269170.43,10.1310531398747,6.61524768024683,,
2023,NIC,Nicaragua,NER,Niger,0.00366,3.66,5.58823537826538,5.58823537826538,,
2023,NIC,Nicaragua,NGA,Nigeria,4503.36479,4503364.79,2.50001965197228,8.75,,
2023,NIC,Nicaragua,NOR,Norway,2033.14635,2033146.35,0.178195383879587,2.77777777777778,,
2023,NIC,Nicaragua,NZL,New Zealand,1416.50457,1416504.57,31.8174829920288,5.88735101035997,,
2023,NIC,Nicaragua,OMN,Oman,1002.69761,1002697.6100000001,14.1913629872919,7.5,,
2023,NIC,Nicaragua,PAK,Pakistan,12105.75796,12105757.96,10.186856888852,10.5919235709687,,
2023,NIC,Nicaragua,PAN,Panama,34356.40429,34356404.29,0.248477126331002,1.13091590787683,1.0,yes
2023,NIC,Nicaragua,PER,Peru,42279.38116,42279381.16,6.17869442997082,5.70334504094828,,
2023,NIC,Nicaragua,PHL,Philippines,9343.48309,9343483.09,2.72954261903931,4.82801995521937,,
2023,NIC,Nicaragua,PRK,"Korea, Democratic People's Republic of",22.52882,22528.82,1.62890466522437,4.31818181818182,,
2023,NIC,Nicaragua,PRY,Paraguay,1497.24616,1497246.16,2.59774311885876,5.32251083283197,,
2023,NIC,Nicaragua,QAT,Qatar,588.51482,588514.82,0.0,0.0,,
2023,NIC,Nicaragua,RUS,Russia,105299.72999,105299729.99000001,0.289038988812086,3.42644365246479,,
2023,NIC,Nicaragua,SAU,Saudi Arabia,1824.6463,1824646.3,0.0226465671730461,7.5,,
2023,NIC,Nicaragua,SEN,Senegal,1.83992,1839.92,0.0,0.0,,
2023,NIC,Nicaragua,SGP,Singapore,8711.38863,8711388.629999999,4.81487838823356,3.31650785273976,,
2023,NIC,Nicaragua,SLB,Solomon Islands,1.2969,1296.8999999999999,0.0,0.0,,
2023,NIC,Nicaragua,SLE,Sierra Leone,1.91967,1919.67,0.0,0.0,,
2023,NIC,Nicaragua,SLV,El Salvador,433828.06961,433828069.61,0.0,0.0,3.0,yes
2023,NIC,Nicaragua,STP,Sao Tome and Principe,0.13684,136.84,0.0,0.0,,
2023,NIC,Nicaragua,SUR,Suriname,81.15743,81157.43000000001,0.161258802798462,7.5,,
2023,NIC,Nicaragua,SWZ,Eswatini,46.25492,46254.92,2.24048748602301,2.5694444278876,,
2023,NIC,Nicaragua,SYC,Seychelles,6.40512,6405.12,0.0,0.0,,
2023,NIC,Nicaragua,SYR,Syrian Arab Republic,0.01765,17.65,15.0,15.0,,
2023,NIC,Nicaragua,THA,Thailand,76948.31959,76948319.59,5.03116411594199,5.63761728792451,,
2023,NIC,Nicaragua,TJK,Tajikistan,0.07948,79.47999999999999,13.4522221785547,13.985507329305,,
2023,NIC,Nicaragua,TKM,Turkmenistan,2.17696,2176.9599999999996,0.0,0.0,,
2023,NIC,Nicaragua,TTO,Trinidad and Tobago,1.0886,1088.6,0.0937442586808745,2.5,,
2023,NIC,Nicaragua,TUN,Tunisia,1501.44546,1501445.46,5.29891065890641,8.29354929924011,,
2023,NIC,Nicaragua,TUR,Turkey,35727.80845,35727808.449999996,3.12626944542392,7.23331672884524,,
2023,NIC,Nicaragua,UKR,Ukraine,2430.43319,2430433.1900000004,0.540782476756571,3.34295935584949,,
2023,NIC,Nicaragua,UMI,United States Minor Outlying Islands,1.72702,1727.02,0.0,0.0,,
2023,NIC,Nicaragua,URY,Uruguay,21332.5169,21332516.9,4.85685979796669,4.97518919602684,,
2023,NIC,Nicaragua,USA,United States,2703378.71833,2703378718.33,0.583810596308553,0.207066078797711,1.0,yes
2023,NIC,Nicaragua,UZB,Uzbekistan,0.00602,6.0200000000000005,9.0,9.0,,
2023,NIC,Nicaragua,VCT,Saint Vincent and the Grenadines,0.41966,419.65999999999997,5.0,5.0,,
2023,NIC,Nicaragua,VEN,"Venezuela, Bolivarian Republic of",508.99546,508995.45999999996,2.74616609611506,6.46493214827317,,
2023,NIC,Nicaragua,VNM,Viet Nam,62518.82594,62518825.940000005,7.42429420886886,7.82011820356313,,
2023,NIC,Nicaragua,ZAF,South Africa,2834.7507,2834750.7,4.32182603365271,4.0778166408892,,
2023,NIC,Nicaragua,ZWE,Zimbabwe,0.55137,551.37,0.0,0.0,,
2023,NOR,Norway,AFG,Afghanistan,553.742956,553742.956,0.0,0.0,3.0,yes
2023,NOR,Norway,AGO,Angola,10445.745857,10445745.857,0.0,0.0,3.0,yes
2023,NOR,Norway,ALB,Albania,5794.393057,5794393.057,0.750609305792604,1.33490329885228,1.0,yes
2023,NOR,Norway,AND,Andorra,1410.998646,1410998.646,0.0093320321837184,2.02579282677692,,
2023,NOR,Norway,ARE,United Arab Emirates,259112.514841,259112514.841,0.0751567112639954,0.545213434387283,1.0,yes
2023,NOR,Norway,ARG,Argentina,48484.792566,48484792.566,31.1761478217215,4.82293350410461,1.0,yes
2023,NOR,Norway,ARM,Armenia,1499.976237,1499976.2370000002,0.0399708123020734,0.147368418542962,2.0,yes
2023,NOR,Norway,ATG,Antigua and Barbuda,1.075992,1075.992,0.0,0.0,1.0,yes
2023,NOR,Norway,AUS,Australia,280400.590356,280400590.356,1.47013205823652,2.6987913392321,,
2023,NOR,Norway,AZE,Azerbaijan,8292.448317,8292448.317000001,0.0160680755297894,0.446913648296047,1.0,yes
2023,NOR,Norway,BDI,Burundi,136.548287,136548.28699999998,0.0,0.0,3.0,yes
2023,NOR,Norway,BEN,Benin,1.649527,1649.527,,,3.0,yes
2023,NOR,Norway,BFA,Burkina Faso,93.932695,93932.69499999999,0.0,0.0,3.0,yes
2023,NOR,Norway,BGD,Bangladesh,354514.109185,354514109.185,0.0,0.0,3.0,yes
2023,NOR,Norway,BHR,Bahrain,34987.137245,34987137.245,0.0,0.0,1.0,yes
2023,NOR,Norway,BHS,Bahamas,664.191718,664191.718,0.0596936928500249,2.27210315905119,,
2023,NOR,Norway,BIH,Bosnia and Herzegovina,34844.124309,34844124.309,0.137060185452981,0.950271194924301,1.0,yes
2023,NOR,Norway,BLR,Belarus,155186.778627,155186778.627,21.0476736602478,1.73362817734848,1.0,yes
2023,NOR,Norway,BLZ,Belize,786.804089,786804.0889999999,26.8938668686042,3.89452700614929,1.0,yes
2023,NOR,Norway,BMU,Bermuda,6.620321,6620.321,4.6964023188029,2.67499995231628,,
2023,NOR,Norway,BOL,"Bolivia, Plurinational State of",902.587727,902587.727,0.949242821204353,4.22773204743862,2.0,yes
2023,NOR,Norway,BRA,Brazil,1979424.961827,1979424961.827,7.55815395408362,3.62634201879087,1.0,yes
2023,NOR,Norway,BRB,Barbados,97.560955,97560.955,0.0513267463686302,2.67499995231628,,
2023,NOR,Norway,BRN,Brunei Darussalam,5.496219,5496.219,0.222097244901521,3.56666660308838,,
2023,NOR,Norway,BTN,Bhutan,1560.90695,1560906.95,0.0,0.0,3.0,yes
2023,NOR,Norway,BWA,Botswana,12329.079243,12329079.243,223.887776437553,44.9251098632813,2.0,yes
2023,NOR,Norway,CAF,Central African Republic,10.903496,10903.496000000001,0.0,0.0,3.0,yes
2023,NOR,Norway,CAN,Canada,2214333.106232,2214333106.232,0.408816976329128,1.05754108043126,1.0,yes
2023,NOR,Norway,CHE,Switzerland,944680.884732,944680884.732,1.0020688939999,0.79928589883874,1.0,yes
2023,NOR,Norway,CHL,Chile,422291.40476,422291404.76,0.36198026829707,3.3443279428685,1.0,yes
2023,NOR,Norway,CHN,China,10830577.84071,10830577840.71,1.08140516065243,1.35675330421929,1.0,yes
2023,NOR,Norway,CIV,Côte d'Ivoire,6882.435399,6882435.399,0.250927682027546,2.0247596485514,2.0,yes
2023,NOR,Norway,CMR,Cameroon,369.929835,369929.835,0.26618407480277,2.7981530085206,2.0,yes
2023,NOR,Norway,COG,Congo,564.937757,564937.757,0.278722236413507,0.25454871569361,2.0,yes
2023,NOR,Norway,COL,Colombia,391109.193547,391109193.547,1.06828191940623,2.29900170642822,1.0,yes
2023,NOR,Norway,COM,Comoros,34.189222,34189.222,0.0,0.0,3.0,yes
2023,NOR,Norway,CPV,Cabo Verde,,,,,2.0,yes
2023,NOR,Norway,CRI,Costa Rica,84775.531113,84775531.113,0.284371565629142,2.36849999427795,1.0,yes
2023,NOR,Norway,CUB,Cuba,1464.813008,1464813.0080000001,0.232567417447245,8.0786423963659,1.0,yes
2023,NOR,Norway,CUW,Curaçao,100.142997,100142.99699999999,0.0119269410659632,1.18888886769613,,
2023,NOR,Norway,DJI,Djibouti,0.213705,213.705,0.0,0.0,3.0,yes
2023,NOR,Norway,DMA,Dominica,25.449525,25449.525,0.395043178510426,0.82307690840501,1.0,yes
2023,NOR,Norway,DOM,Dominican Republic,10631.474196,10631474.195999999,0.0285162714807595,1.42543531780119,1.0,yes
2023,NOR,Norway,DZA,Algeria,49182.106303,49182106.303,0.0059240386190707,1.67071443285261,1.0,yes
2023,NOR,Norway,ECU,Ecuador,34393.484368,34393484.368,3.82498155074286,2.74485011453982,2.0,yes
2023,NOR,Norway,EGY,Egypt,48824.061817,48824061.817,22.9169404130597,3.60319230025229,1.0,yes
2023,NOR,Norway,ERI,Eritrea,20.940452,20940.452,0.0,0.0,3.0,yes
2023,NOR,Norway,ETH,Ethiopia,14995.516246,14995516.246,0.0,0.0,3.0,yes
2023,NOR,Norway,FJI,Fiji,132.711047,132711.04700000002,0.0,0.0,1.0,yes
2023,NOR,Norway,FSM,"Micronesia, Federated States of",2.814839,2814.839,0.0,0.0,2.0,yes
2023,NOR,Norway,GAB,Gabon,128291.296333,128291296.333,0.0,0.0,1.0,yes
2023,NOR,Norway,GBR,United Kingdom,4349635.640765,4349635640.765,2.84609066533625,2.78463535058578,2.0,yes
2023,NOR,Norway,GEO,Georgia,4884.571682,4884571.682,1.94003349027512,2.76459762629341,1.0,yes
2023,NOR,Norway,GHA,Ghana,3396.45121,3396451.21,2.88983514904535,5.10647940860604,2.0,yes
2023,NOR,Norway,GIN,Guinea,18.556615,18556.615,0.0,0.0,3.0,yes
2023,NOR,Norway,GMB,Gambia,101.073526,101073.526,0.0,0.0,3.0,yes
2023,NOR,Norway,GNB,Guinea-Bissau,7.609073,7609.073,0.0,0.0,3.0,yes
2023,NOR,Norway,GNQ,Equatorial Guinea,282.46179,282461.79,0.0,0.0,3.0,yes
2023,NOR,Norway,GRD,Grenada,764.206926,764206.926,0.0,0.0,1.0,yes
2023,NOR,Norway,GTM,Guatemala,20679.966874,20679966.874,0.50113773420127,3.39231289416244,2.0,yes
2023,NOR,Norway,GUY,Guyana,234.3341,234334.1,0.0,0.0,2.0,yes
2023,NOR,Norway,HKG,Hong Kong,122087.24093,122087240.93,0.0535034163013764,0.234106084136184,1.0,yes
2023,NOR,Norway,HND,Honduras,8271.101627,8271101.627,4.37482894845261,2.42942704189391,2.0,yes
2023,NOR,Norway,HTI,Haiti,49.438275,49438.274999999994,0.0,0.0,3.0,yes
2023,NOR,Norway,IDN,Indonesia,602060.25757,602060257.57,0.132677787483008,0.993304363982355,1.0,yes
2023,NOR,Norway,IND,India,829064.646629,829064646.629,3.10753728873641,1.3118764492961,1.0,yes
2023,NOR,Norway,IRN,"Iran, Islamic Republic of",5099.219868,5099219.868,1.78903952786396,3.8672770463245,1.0,yes
2023,NOR,Norway,IRQ,Iraq,53.521923,53521.923,0.334985749867684,1.19458238283793,1.0,yes
2023,NOR,Norway,ISL,Iceland,418651.947334,418651947.33400005,2.71177858597197,2.80148053602324,1.0,yes
2023,NOR,Norway,ISR,Israel,170193.403378,170193403.378,4.77935849364529,1.4301565149684,1.0,yes
2023,NOR,Norway,JAM,Jamaica,138.202351,138202.351,0.0301977455652234,0.914251512096774,1.0,yes
2023,NOR,Norway,JOR,Jordan,48917.593283,48917593.283,5.17125027500932,5.99598508410984,1.0,yes
2023,NOR,Norway,JPN,Japan,1692772.459079,1692772459.079,0.35438383871762,2.00007607560038,,
2023,NOR,Norway,KAZ,Kazakhstan,11201.703729,11201703.729,27.8956063464625,4.80663577147893,1.0,yes
2023,NOR,Norway,KEN,Kenya,65545.293316,65545293.31599999,0.0,0.0,3.0,yes
2023,NOR,Norway,KGZ,Kyrgyzstan,597.257886,597257.8859999999,0.0106296787423383,0.345161284169843,2.0,yes
2023,NOR,Norway,KHM,Cambodia,83165.737494,83165737.494,0.0,0.0,3.0,yes
2023,NOR,Norway,KNA,Saint Kitts and Nevis,1.464934,1464.934,0.0,0.0,,
2023,NOR,Norway,KOR,South Korea,742217.507383,742217507.383,0.468643888153092,0.821604320425323,1.0,yes
2023,NOR,Norway,KWT,Kuwait,87277.61331,87277613.31,0.0,0.0,1.0,yes
2023,NOR,Norway,LAO,Lao People's Democratic Republic,7844.726428,7844726.428,0.0,0.0,3.0,yes
