year,batch_id,reporter_id,reporter_iso3,reporter_name,canonical_name,wto_reporter_code,expected_batch_filename,source_family,acquisition_status,notes
2002,ZAF_2002,ZAF,ZAF,South Africa,South Africa,710,imports_ZAF_2002.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2001,ARG_2001,ARG,ARG,Argentina,Argentina,032,imports_ARG_2001.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2001,AUS_2001,AUS,AUS,Australia,Australia,036,imports_AUS_2001.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2001,BRA_2001,BRA,BRA,Brazil,Brazil,076,imports_BRA_2001.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2001,CAN_2001,CAN,CAN,Canada,Canada,124,imports_CAN_2001.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2001,CHN_2001,CHN,CHN,China,China,156,imports_CHN_2001.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2001,DEU_2001,DEU,DEU,Germany,Germany,276,imports_DEU_2001.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2001,FRA_2001,FRA,FRA,France,France,250,imports_FRA_2001.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2001,GBR_2001,GBR,GBR,United Kingdom,United Kingdom,826,imports_GBR_2001.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2001,IDN_2001,IDN,IDN,Indonesia,Indonesia,360,imports_IDN_2001.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2001,IND_2001,IND,IND,India,India,356,imports_IND_2001.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2001,ITA_2001,ITA,ITA,Italy,Italy,380,imports_ITA_2001.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2001,JPN_2001,JPN,JPN,Japan,Japan,392,imports_JPN_2001.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2001,KOR_2001,KOR,KOR,South Korea,South Korea,410,imports_KOR_2001.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2001,MEX_2001,MEX,MEX,Mexico,Mexico,484,imports_MEX_2001.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2001,RUS_2001,RUS,RUS,Russia,Russia,643,imports_RUS_2001.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2001,SAU_2001,SAU,SAU,Saudi Arabia,Saudi Arabia,682,imports_SAU_2001.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2001,TUR_2001,TUR,TUR,Turkey,Turkey,792,imports_TUR_2001.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2001,USA_2001,USA,USA,United States,United States,840,imports_USA_2001.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2001,ZAF_2001,ZAF,ZAF,South Africa,South Africa,710,imports_ZAF_2001.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2000,ARG_2000,ARG,ARG,Argentina,Argentina,032,imports_ARG_2000.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2000,AUS_2000,AUS,AUS,Australia,Australia,036,imports_AUS_2000.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2000,BRA_2000,BRA,BRA,Brazil,Brazil,076,imports_BRA_2000.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2000,CAN_2000,CAN,CAN,Canada,Canada,124,imports_CAN_2000.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2000,CHN_2000,CHN,CHN,China,China,156,imports_CHN_2000.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2000,DEU_2000,DEU,DEU,Germany,Germany,276,imports_DEU_2000.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2000,FRA_2000,FRA,FRA,France,France,250,imports_FRA_2000.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2000,GBR_2000,GBR,GBR,United Kingdom,United Kingdom,826,imports_GBR_2000.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2000,IDN_2000,IDN,IDN,Indonesia,Indonesia,360,imports_IDN_2000.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2000,IND_2000,IND,IND,India,India,356,imports_IND_2000.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2000,ITA_2000,ITA,ITA,Italy,Italy,380,imports_ITA_2000.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2000,JPN_2000,JPN,JPN,Japan,Japan,392,imports_JPN_2000.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2000,KOR_2000,KOR,KOR,South Korea,South Korea,410,imports_KOR_2000.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2000,MEX_2000,MEX,MEX,Mexico,Mexico,484,imports_MEX_2000.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2000,RUS_2000,RUS,RUS,Russia,Russia,643,imports_RUS_2000.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2000,SAU_2000,SAU,SAU,Saudi Arabia,Saudi Arabia,682,imports_SAU_2000.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2000,TUR_2000,TUR,TUR,Turkey,Turkey,792,imports_TUR_2000.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2000,USA_2000,USA,USA,United States,United States,840,imports_USA_2000.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
2000,ZAF_2000,ZAF,ZAF,South Africa,South Africa,710,imports_ZAF_2000.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1999,ARG_1999,ARG,ARG,Argentina,Argentina,032,imports_ARG_1999.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1999,AUS_1999,AUS,AUS,Australia,Australia,036,imports_AUS_1999.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1999,BRA_1999,BRA,BRA,Brazil,Brazil,076,imports_BRA_1999.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1999,CAN_1999,CAN,CAN,Canada,Canada,124,imports_CAN_1999.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1999,CHN_1999,CHN,CHN,China,China,156,imports_CHN_1999.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1999,DEU_1999,DEU,DEU,Germany,Germany,276,imports_DEU_1999.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1999,FRA_1999,FRA,FRA,France,France,250,imports_FRA_1999.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1999,GBR_1999,GBR,GBR,United Kingdom,United Kingdom,826,imports_GBR_1999.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1999,IDN_1999,IDN,IDN,Indonesia,Indonesia,360,imports_IDN_1999.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1999,IND_1999,IND,IND,India,India,356,imports_IND_1999.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1999,ITA_1999,ITA,ITA,Italy,Italy,380,imports_ITA_1999.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1999,JPN_1999,JPN,JPN,Japan,Japan,392,imports_JPN_1999.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1999,KOR_1999,KOR,KOR,South Korea,South Korea,410,imports_KOR_1999.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1999,MEX_1999,MEX,MEX,Mexico,Mexico,484,imports_MEX_1999.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1999,RUS_1999,RUS,RUS,Russia,Russia,643,imports_RUS_1999.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1999,SAU_1999,SAU,SAU,Saudi Arabia,Saudi Arabia,682,imports_SAU_1999.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1999,TUR_1999,TUR,TUR,Turkey,Turkey,792,imports_TUR_1999.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1999,USA_1999,USA,USA,United States,United States,840,imports_USA_1999.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1999,ZAF_1999,ZAF,ZAF,South Africa,South Africa,710,imports_ZAF_1999.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1998,ARG_1998,ARG,ARG,Argentina,Argentina,032,imports_ARG_1998.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1998,AUS_1998,AUS,AUS,Australia,Australia,036,imports_AUS_1998.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1998,BRA_1998,BRA,BRA,Brazil,Brazil,076,imports_BRA_1998.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1998,CAN_1998,CAN,CAN,Canada,Canada,124,imports_CAN_1998.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1998,CHN_1998,CHN,CHN,China,China,156,imports_CHN_1998.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1998,DEU_1998,DEU,DEU,Germany,Germany,276,imports_DEU_1998.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1998,FRA_1998,FRA,FRA,France,France,250,imports_FRA_1998.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1998,GBR_1998,GBR,GBR,United Kingdom,United Kingdom,826,imports_GBR_1998.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1998,IDN_1998,IDN,IDN,Indonesia,Indonesia,360,imports_IDN_1998.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1998,IND_1998,IND,IND,India,India,356,imports_IND_1998.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1998,ITA_1998,ITA,ITA,Italy,Italy,380,imports_ITA_1998.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1998,JPN_1998,JPN,JPN,Japan,Japan,392,imports_JPN_1998.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1998,KOR_1998,KOR,KOR,South Korea,South Korea,410,imports_KOR_1998.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1998,MEX_1998,MEX,MEX,Mexico,Mexico,484,imports_MEX_1998.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1998,RUS_1998,RUS,RUS,Russia,Russia,643,imports_RUS_1998.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1998,SAU_1998,SAU,SAU,Saudi Arabia,Saudi Arabia,682,imports_SAU_1998.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1998,TUR_1998,TUR,TUR,Turkey,Turkey,792,imports_TUR_1998.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1998,USA_1998,USA,USA,United States,United States,840,imports_USA_1998.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1998,ZAF_1998,ZAF,ZAF,South Africa,South Africa,710,imports_ZAF_1998.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1997,ARG_1997,ARG,ARG,Argentina,Argentina,032,imports_ARG_1997.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1997,AUS_1997,AUS,AUS,Australia,Australia,036,imports_AUS_1997.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1997,BRA_1997,BRA,BRA,Brazil,Brazil,076,imports_BRA_1997.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1997,CAN_1997,CAN,CAN,Canada,Canada,124,imports_CAN_1997.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1997,CHN_1997,CHN,CHN,China,China,156,imports_CHN_1997.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1997,DEU_1997,DEU,DEU,Germany,Germany,276,imports_DEU_1997.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1997,FRA_1997,FRA,FRA,France,France,250,imports_FRA_1997.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1997,GBR_1997,GBR,GBR,United Kingdom,United Kingdom,826,imports_GBR_1997.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1997,IDN_1997,IDN,IDN,Indonesia,Indonesia,360,imports_IDN_1997.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1997,IND_1997,IND,IND,India,India,356,imports_IND_1997.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1997,ITA_1997,ITA,ITA,Italy,Italy,380,imports_ITA_1997.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1997,JPN_1997,JPN,JPN,Japan,Japan,392,imports_JPN_1997.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1997,KOR_1997,KOR,KOR,South Korea,South Korea,410,imports_KOR_1997.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1997,MEX_1997,MEX,MEX,Mexico,Mexico,484,imports_MEX_1997.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1997,RUS_1997,RUS,RUS,Russia,Russia,643,imports_RUS_1997.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1997,SAU_1997,SAU,SAU,Saudi Arabia,Saudi Arabia,682,imports_SAU_1997.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1997,TUR_1997,TUR,TUR,Turkey,Turkey,792,imports_TUR_1997.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1997,USA_1997,USA,USA,United States,United States,840,imports_USA_1997.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1997,ZAF_1997,ZAF,ZAF,South Africa,South Africa,710,imports_ZAF_1997.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1996,ARG_1996,ARG,ARG,Argentina,Argentina,032,imports_ARG_1996.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1996,AUS_1996,AUS,AUS,Australia,Australia,036,imports_AUS_1996.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1996,BRA_1996,BRA,BRA,Brazil,Brazil,076,imports_BRA_1996.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1996,CAN_1996,CAN,CAN,Canada,Canada,124,imports_CAN_1996.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1996,CHN_1996,CHN,CHN,China,China,156,imports_CHN_1996.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1996,DEU_1996,DEU,DEU,Germany,Germany,276,imports_DEU_1996.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1996,FRA_1996,FRA,FRA,France,France,250,imports_FRA_1996.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1996,GBR_1996,GBR,GBR,United Kingdom,United Kingdom,826,imports_GBR_1996.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1996,IDN_1996,IDN,IDN,Indonesia,Indonesia,360,imports_IDN_1996.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1996,IND_1996,IND,IND,India,India,356,imports_IND_1996.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1996,ITA_1996,ITA,ITA,Italy,Italy,380,imports_ITA_1996.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1996,JPN_1996,JPN,JPN,Japan,Japan,392,imports_JPN_1996.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1996,KOR_1996,KOR,KOR,South Korea,South Korea,410,imports_KOR_1996.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1996,MEX_1996,MEX,MEX,Mexico,Mexico,484,imports_MEX_1996.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1996,RUS_1996,RUS,RUS,Russia,Russia,643,imports_RUS_1996.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1996,SAU_1996,SAU,SAU,Saudi Arabia,Saudi Arabia,682,imports_SAU_1996.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1996,TUR_1996,TUR,TUR,Turkey,Turkey,792,imports_TUR_1996.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1996,USA_1996,USA,USA,United States,United States,840,imports_USA_1996.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
1996,ZAF_1996,ZAF,ZAF,South Africa,South Africa,710,imports_ZAF_1996.csv,wto_ttd_bilateral_imports,pending,Acquire one reporter-batch bilateral imports CSV for this reporter/year
