pair_id,pair_label,pair_scope,reporter_id,reporter_iso3,reporter_name,reporter_type,partner_id,partner_iso3,partner_name,partner_type,score_status
PRK__SDN,"Korea, Democratic People's Republic of imports from Sudan",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,SDN,SDN,Sudan,country,unbuilt
PRK__SEN,"Korea, Democratic People's Republic of imports from Senegal",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,SEN,SEN,Senegal,country,unbuilt
PRK__SGP,"Korea, Democratic People's Republic of imports from Singapore",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,SGP,SGP,Singapore,country,unbuilt
PRK__SLB,"Korea, Democratic People's Republic of imports from Solomon Islands",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,SLB,SLB,Solomon Islands,country,unbuilt
PRK__SLE,"Korea, Democratic People's Republic of imports from Sierra Leone",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,SLE,SLE,Sierra Leone,country,unbuilt
PRK__SLV,"Korea, Democratic People's Republic of imports from El Salvador",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,SLV,SLV,El Salvador,country,unbuilt
PRK__SOM,"Korea, Democratic People's Republic of imports from Somalia",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,SOM,SOM,Somalia,country,unbuilt
PRK__SRB,"Korea, Democratic People's Republic of imports from Serbia",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,SRB,SRB,Serbia,country,unbuilt
PRK__SSD,"Korea, Democratic People's Republic of imports from South Sudan",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,SSD,SSD,South Sudan,country,unbuilt
PRK__STP,"Korea, Democratic People's Republic of imports from Sao Tome and Principe",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,STP,STP,Sao Tome and Principe,country,unbuilt
PRK__SUR,"Korea, Democratic People's Republic of imports from Suriname",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,SUR,SUR,Suriname,country,unbuilt
PRK__SWZ,"Korea, Democratic People's Republic of imports from Eswatini",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,SWZ,SWZ,Eswatini,country,unbuilt
PRK__SYC,"Korea, Democratic People's Republic of imports from Seychelles",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,SYC,SYC,Seychelles,country,unbuilt
PRK__SYR,"Korea, Democratic People's Republic of imports from Syrian Arab Republic",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,SYR,SYR,Syrian Arab Republic,country,unbuilt
PRK__TCD,"Korea, Democratic People's Republic of imports from Chad",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,TCD,TCD,Chad,country,unbuilt
PRK__TGO,"Korea, Democratic People's Republic of imports from Togo",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,TGO,TGO,Togo,country,unbuilt
PRK__THA,"Korea, Democratic People's Republic of imports from Thailand",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,THA,THA,Thailand,country,unbuilt
PRK__TJK,"Korea, Democratic People's Republic of imports from Tajikistan",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,TJK,TJK,Tajikistan,country,unbuilt
PRK__TKM,"Korea, Democratic People's Republic of imports from Turkmenistan",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,TKM,TKM,Turkmenistan,country,unbuilt
PRK__TLS,"Korea, Democratic People's Republic of imports from Timor-Leste",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,TLS,TLS,Timor-Leste,country,unbuilt
PRK__TON,"Korea, Democratic People's Republic of imports from Tonga",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,TON,TON,Tonga,country,unbuilt
PRK__TTO,"Korea, Democratic People's Republic of imports from Trinidad and Tobago",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,TTO,TTO,Trinidad and Tobago,country,unbuilt
PRK__TUN,"Korea, Democratic People's Republic of imports from Tunisia",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,TUN,TUN,Tunisia,country,unbuilt
PRK__TUR,"Korea, Democratic People's Republic of imports from Turkey",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,TUR,TUR,Turkey,country,unbuilt
PRK__TZA,"Korea, Democratic People's Republic of imports from Tanzania, United Republic of",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,TZA,TZA,"Tanzania, United Republic of",country,unbuilt
PRK__UGA,"Korea, Democratic People's Republic of imports from Uganda",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,UGA,UGA,Uganda,country,unbuilt
PRK__UKR,"Korea, Democratic People's Republic of imports from Ukraine",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,UKR,UKR,Ukraine,country,unbuilt
PRK__UMI,"Korea, Democratic People's Republic of imports from United States Minor Outlying Islands",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,UMI,UMI,United States Minor Outlying Islands,country,unbuilt
PRK__URY,"Korea, Democratic People's Republic of imports from Uruguay",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,URY,URY,Uruguay,country,unbuilt
PRK__USA,"Korea, Democratic People's Republic of imports from United States",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,USA,USA,United States,country,unbuilt
PRK__UZB,"Korea, Democratic People's Republic of imports from Uzbekistan",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,UZB,UZB,Uzbekistan,country,unbuilt
PRK__VAT,"Korea, Democratic People's Republic of imports from Holy See (Vatican City State)",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,VAT,VAT,Holy See (Vatican City State),country,unbuilt
PRK__VCT,"Korea, Democratic People's Republic of imports from Saint Vincent and the Grenadines",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,VCT,VCT,Saint Vincent and the Grenadines,country,unbuilt
PRK__VEN,"Korea, Democratic People's Republic of imports from Venezuela, Bolivarian Republic of",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,VEN,VEN,"Venezuela, Bolivarian Republic of",country,unbuilt
PRK__VNM,"Korea, Democratic People's Republic of imports from Viet Nam",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,VNM,VNM,Viet Nam,country,unbuilt
PRK__VUT,"Korea, Democratic People's Republic of imports from Vanuatu",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,VUT,VUT,Vanuatu,country,unbuilt
PRK__WSM,"Korea, Democratic People's Republic of imports from Samoa",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,WSM,WSM,Samoa,country,unbuilt
PRK__YEM,"Korea, Democratic People's Republic of imports from Yemen",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,YEM,YEM,Yemen,country,unbuilt
PRK__ZAF,"Korea, Democratic People's Republic of imports from South Africa",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,ZAF,ZAF,South Africa,country,unbuilt
PRK__ZMB,"Korea, Democratic People's Republic of imports from Zambia",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,ZMB,ZMB,Zambia,country,unbuilt
PRK__ZWE,"Korea, Democratic People's Republic of imports from Zimbabwe",goods,PRK,PRK,"Korea, Democratic People's Republic of",country,ZWE,ZWE,Zimbabwe,country,unbuilt
PRY__AFG,Paraguay imports from Afghanistan,goods,PRY,PRY,Paraguay,country,AFG,AFG,Afghanistan,country,unbuilt
PRY__AGO,Paraguay imports from Angola,goods,PRY,PRY,Paraguay,country,AGO,AGO,Angola,country,unbuilt
PRY__ALB,Paraguay imports from Albania,goods,PRY,PRY,Paraguay,country,ALB,ALB,Albania,country,unbuilt
PRY__AND,Paraguay imports from Andorra,goods,PRY,PRY,Paraguay,country,AND,AND,Andorra,country,unbuilt
PRY__ARE,Paraguay imports from United Arab Emirates,goods,PRY,PRY,Paraguay,country,ARE,ARE,United Arab Emirates,country,unbuilt
PRY__ARG,Paraguay imports from Argentina,goods,PRY,PRY,Paraguay,country,ARG,ARG,Argentina,country,unbuilt
PRY__ARM,Paraguay imports from Armenia,goods,PRY,PRY,Paraguay,country,ARM,ARM,Armenia,country,unbuilt
PRY__ATG,Paraguay imports from Antigua and Barbuda,goods,PRY,PRY,Paraguay,country,ATG,ATG,Antigua and Barbuda,country,unbuilt
PRY__AUS,Paraguay imports from Australia,goods,PRY,PRY,Paraguay,country,AUS,AUS,Australia,country,unbuilt
PRY__AZE,Paraguay imports from Azerbaijan,goods,PRY,PRY,Paraguay,country,AZE,AZE,Azerbaijan,country,unbuilt
PRY__BDI,Paraguay imports from Burundi,goods,PRY,PRY,Paraguay,country,BDI,BDI,Burundi,country,unbuilt
PRY__BEN,Paraguay imports from Benin,goods,PRY,PRY,Paraguay,country,BEN,BEN,Benin,country,unbuilt
PRY__BFA,Paraguay imports from Burkina Faso,goods,PRY,PRY,Paraguay,country,BFA,BFA,Burkina Faso,country,unbuilt
PRY__BGD,Paraguay imports from Bangladesh,goods,PRY,PRY,Paraguay,country,BGD,BGD,Bangladesh,country,unbuilt
PRY__BHR,Paraguay imports from Bahrain,goods,PRY,PRY,Paraguay,country,BHR,BHR,Bahrain,country,unbuilt
PRY__BHS,Paraguay imports from Bahamas,goods,PRY,PRY,Paraguay,country,BHS,BHS,Bahamas,country,unbuilt
PRY__BIH,Paraguay imports from Bosnia and Herzegovina,goods,PRY,PRY,Paraguay,country,BIH,BIH,Bosnia and Herzegovina,country,unbuilt
PRY__BLR,Paraguay imports from Belarus,goods,PRY,PRY,Paraguay,country,BLR,BLR,Belarus,country,unbuilt
PRY__BLZ,Paraguay imports from Belize,goods,PRY,PRY,Paraguay,country,BLZ,BLZ,Belize,country,unbuilt
PRY__BMU,Paraguay imports from Bermuda,goods,PRY,PRY,Paraguay,country,BMU,BMU,Bermuda,country,unbuilt
PRY__BOL,"Paraguay imports from Bolivia, Plurinational State of",goods,PRY,PRY,Paraguay,country,BOL,BOL,"Bolivia, Plurinational State of",country,unbuilt
PRY__BRA,Paraguay imports from Brazil,goods,PRY,PRY,Paraguay,country,BRA,BRA,Brazil,country,unbuilt
PRY__BRB,Paraguay imports from Barbados,goods,PRY,PRY,Paraguay,country,BRB,BRB,Barbados,country,unbuilt
PRY__BRN,Paraguay imports from Brunei Darussalam,goods,PRY,PRY,Paraguay,country,BRN,BRN,Brunei Darussalam,country,unbuilt
PRY__BTN,Paraguay imports from Bhutan,goods,PRY,PRY,Paraguay,country,BTN,BTN,Bhutan,country,unbuilt
PRY__BWA,Paraguay imports from Botswana,goods,PRY,PRY,Paraguay,country,BWA,BWA,Botswana,country,unbuilt
PRY__CAF,Paraguay imports from Central African Republic,goods,PRY,PRY,Paraguay,country,CAF,CAF,Central African Republic,country,unbuilt
PRY__CAN,Paraguay imports from Canada,goods,PRY,PRY,Paraguay,country,CAN,CAN,Canada,country,unbuilt
PRY__CHE,Paraguay imports from Switzerland,goods,PRY,PRY,Paraguay,country,CHE,CHE,Switzerland,country,unbuilt
PRY__CHL,Paraguay imports from Chile,goods,PRY,PRY,Paraguay,country,CHL,CHL,Chile,country,unbuilt
PRY__CHN,Paraguay imports from China,goods,PRY,PRY,Paraguay,country,CHN,CHN,China,country,unbuilt
PRY__CIV,Paraguay imports from Côte d'Ivoire,goods,PRY,PRY,Paraguay,country,CIV,CIV,Côte d'Ivoire,country,unbuilt
PRY__CMR,Paraguay imports from Cameroon,goods,PRY,PRY,Paraguay,country,CMR,CMR,Cameroon,country,unbuilt
PRY__COD,"Paraguay imports from Congo, The Democratic Republic of the",goods,PRY,PRY,Paraguay,country,COD,COD,"Congo, The Democratic Republic of the",country,unbuilt
PRY__COG,Paraguay imports from Congo,goods,PRY,PRY,Paraguay,country,COG,COG,Congo,country,unbuilt
PRY__COL,Paraguay imports from Colombia,goods,PRY,PRY,Paraguay,country,COL,COL,Colombia,country,unbuilt
PRY__COM,Paraguay imports from Comoros,goods,PRY,PRY,Paraguay,country,COM,COM,Comoros,country,unbuilt
PRY__CPV,Paraguay imports from Cabo Verde,goods,PRY,PRY,Paraguay,country,CPV,CPV,Cabo Verde,country,unbuilt
PRY__CRI,Paraguay imports from Costa Rica,goods,PRY,PRY,Paraguay,country,CRI,CRI,Costa Rica,country,unbuilt
PRY__CUB,Paraguay imports from Cuba,goods,PRY,PRY,Paraguay,country,CUB,CUB,Cuba,country,unbuilt
PRY__CUW,Paraguay imports from Curaçao,goods,PRY,PRY,Paraguay,country,CUW,CUW,Curaçao,country,unbuilt
PRY__DJI,Paraguay imports from Djibouti,goods,PRY,PRY,Paraguay,country,DJI,DJI,Djibouti,country,unbuilt
PRY__DMA,Paraguay imports from Dominica,goods,PRY,PRY,Paraguay,country,DMA,DMA,Dominica,country,unbuilt
PRY__DOM,Paraguay imports from Dominican Republic,goods,PRY,PRY,Paraguay,country,DOM,DOM,Dominican Republic,country,unbuilt
PRY__DZA,Paraguay imports from Algeria,goods,PRY,PRY,Paraguay,country,DZA,DZA,Algeria,country,unbuilt
PRY__ECU,Paraguay imports from Ecuador,goods,PRY,PRY,Paraguay,country,ECU,ECU,Ecuador,country,unbuilt
PRY__EGY,Paraguay imports from Egypt,goods,PRY,PRY,Paraguay,country,EGY,EGY,Egypt,country,unbuilt
PRY__ERI,Paraguay imports from Eritrea,goods,PRY,PRY,Paraguay,country,ERI,ERI,Eritrea,country,unbuilt
PRY__ETH,Paraguay imports from Ethiopia,goods,PRY,PRY,Paraguay,country,ETH,ETH,Ethiopia,country,unbuilt
PRY__EU,Paraguay imports from European Union,goods,PRY,PRY,Paraguay,country,EU,EUU,European Union,customs_union,unbuilt
PRY__FJI,Paraguay imports from Fiji,goods,PRY,PRY,Paraguay,country,FJI,FJI,Fiji,country,unbuilt
PRY__FSM,"Paraguay imports from Micronesia, Federated States of",goods,PRY,PRY,Paraguay,country,FSM,FSM,"Micronesia, Federated States of",country,unbuilt
PRY__GAB,Paraguay imports from Gabon,goods,PRY,PRY,Paraguay,country,GAB,GAB,Gabon,country,unbuilt
PRY__GBR,Paraguay imports from United Kingdom,goods,PRY,PRY,Paraguay,country,GBR,GBR,United Kingdom,country,unbuilt
PRY__GEO,Paraguay imports from Georgia,goods,PRY,PRY,Paraguay,country,GEO,GEO,Georgia,country,unbuilt
PRY__GHA,Paraguay imports from Ghana,goods,PRY,PRY,Paraguay,country,GHA,GHA,Ghana,country,unbuilt
PRY__GIN,Paraguay imports from Guinea,goods,PRY,PRY,Paraguay,country,GIN,GIN,Guinea,country,unbuilt
PRY__GMB,Paraguay imports from Gambia,goods,PRY,PRY,Paraguay,country,GMB,GMB,Gambia,country,unbuilt
PRY__GNB,Paraguay imports from Guinea-Bissau,goods,PRY,PRY,Paraguay,country,GNB,GNB,Guinea-Bissau,country,unbuilt
PRY__GNQ,Paraguay imports from Equatorial Guinea,goods,PRY,PRY,Paraguay,country,GNQ,GNQ,Equatorial Guinea,country,unbuilt
PRY__GRD,Paraguay imports from Grenada,goods,PRY,PRY,Paraguay,country,GRD,GRD,Grenada,country,unbuilt
PRY__GTM,Paraguay imports from Guatemala,goods,PRY,PRY,Paraguay,country,GTM,GTM,Guatemala,country,unbuilt
PRY__GUY,Paraguay imports from Guyana,goods,PRY,PRY,Paraguay,country,GUY,GUY,Guyana,country,unbuilt
PRY__HKG,Paraguay imports from Hong Kong,goods,PRY,PRY,Paraguay,country,HKG,HKG,Hong Kong,country,unbuilt
PRY__HND,Paraguay imports from Honduras,goods,PRY,PRY,Paraguay,country,HND,HND,Honduras,country,unbuilt
PRY__HTI,Paraguay imports from Haiti,goods,PRY,PRY,Paraguay,country,HTI,HTI,Haiti,country,unbuilt
PRY__IDN,Paraguay imports from Indonesia,goods,PRY,PRY,Paraguay,country,IDN,IDN,Indonesia,country,unbuilt
